frame,time_s,raw_elbow,true_elbow,raw_shFlex,true_shFlex,raw_shAbd,true_shAbd,q_sho_x,q_sho_y,q_sho_z,q_sho_w,occluded
237,7.900,82.949,94.925,119.709,83.047,152.387,38.123,0.018984,-0.022695,0.096029,0.994939,0
238,7.933,92.832,105.740,121.464,81.142,145.549,44.070,0.025317,-0.033644,0.118673,0.992040,0
239,7.967,71.832,82.759,123.548,78.880,144.028,45.393,0.021972,-0.029558,0.099425,0.994363,0
240,8.000,65.819,76.180,123.016,79.457,141.096,47.943,0.017618,-0.021351,0.079455,0.996454,0
241,8.033,67.614,78.144,122.433,80.090,143.249,46.071,0.011268,-0.003003,0.052640,0.998545,0
242,8.067,69.485,80.191,125.533,76.726,146.064,43.623,0.008027,0.007135,0.035213,0.999322,0
243,8.100,70.738,81.562,127.714,74.358,145.550,44.069,0.006852,0.013107,0.030136,0.999436,0
244,8.133,68.616,79.240,129.079,72.877,146.450,43.287,0.003216,0.023163,0.008783,0.999688,0
245,8.167,62.703,72.769,130.242,71.614,146.406,43.325,0.002562,0.029205,0.004745,0.999559,0
246,8.200,63.478,73.617,132.140,69.554,147.339,42.514,0.000656,0.028025,-0.005964,0.999589,0
247,8.233,59.086,68.812,133.604,67.965,145.478,44.132,0.001923,0.017905,0.005778,0.999821,0
248,8.267,57.219,66.769,133.906,67.638,142.255,46.935,0.002607,0.013728,0.013034,0.999817,0
249,8.300,61.774,71.752,135.255,66.173,142.769,46.488,0.001082,0.018576,0.002753,0.999823,0
250,8.333,65.704,76.053,136.229,65.115,141.474,47.615,0.000895,0.013417,0.003421,0.999904,0
251,8.367,59.762,69.550,134.498,66.995,140.910,48.105,0.003153,-0.004140,0.023421,0.999712,0
252,8.400,56.906,66.425,133.819,67.731,142.405,46.805,0.001411,0.004524,0.010096,0.999938,0
253,8.433,59.618,69.393,137.933,63.266,144.297,45.160,0.000856,0.007803,0.005315,0.999955,0
